카페 번호,카페 이름,도로명 주소,Lat,Lon,URL
31675174,딸기네집케이크,전남 목포시 하당로 78 1층,34.7993455,126.4174879,https://m.place.naver.com/restaurant/31675174/home
37928687,since2014 목포과일모찌 본점,전남 목포시 영산로75번길 4 1층,34.7896293,126.3849926,https://m.place.naver.com/restaurant/37928687/home
1603000487,목포왕꽈배기 신자유시장본점,전남 목포시 용당로 54-1,34.7924334,126.4023897,https://m.place.naver.com/restaurant/1603000487/home
1764848073,레테커피,전남 목포시 하당로227번길 23-1 레테커피,34.8100687,126.4193562,https://m.place.naver.com/restaurant/1764848073/home
1396795086,카페산정,전남 목포시 산정언덕로 11 카페산정,34.8028285,126.3890162,https://m.place.naver.com/restaurant/1396795086/home
1380998961,캑티,전남 목포시 산정로21번길 11 1층,34.7903873,126.3914391,https://m.place.naver.com/restaurant/1380998961/home
1880401758,목포낭만샌드,전남 목포시 노적봉길 6 1층,34.7902443,126.384813,https://m.place.naver.com/restaurant/1880401758/home
1759937892,카페닻,전남 목포시 해양대학로139번길 23 카페닻,34.7941712,126.362641,https://m.place.naver.com/restaurant/1759937892/home
1158269852,잉글리쉬크림티하우스영국다방,전남 목포시 자유로20번길 31,34.7906178,126.3918552,https://m.place.naver.com/restaurant/1158269852/home
1976435825,인헤르또,전남 목포시 평화로 57,34.7960405,126.4313178,https://m.place.naver.com/restaurant/1976435825/home
1457769320,그랜마당,전남 목포시 비파로43번길 31-1,34.8009173,126.4239921,https://m.place.naver.com/restaurant/1457769320/home
1815550207,커피이십센치목포점,전남 목포시 복산길 24 1층,34.8044811,126.4361065,https://m.place.naver.com/restaurant/1815550207/home
1537805022,바다풍경,전남 목포시 삼학로 88-56 요트마리나 2층 바다풍경,34.7838086,126.3901471,https://m.place.naver.com/restaurant/1537805022/home
16784978,그린하우스제과점,전남 목포시 신흥로 24,34.8021019,126.4236934,https://m.place.naver.com/restaurant/16784978/home
34922679,브릭레인,전남 목포시 영산로75번길 27 2F,34.7915188,126.3838391,https://m.place.naver.com/restaurant/34922679/home
33021712,스타벅스 목포평화광장점,전남 목포시 미항로 137,34.7970021,126.4349237,https://m.place.naver.com/restaurant/33021712/home
1828129077,스마일찹쌀꽈배기목포점,전남 목포시 남악1로52번길 58,34.8116038,126.4511058,https://m.place.naver.com/restaurant/1828129077/home
38522658,기찻길315,전남 목포시 용당로264번길 16 1~2층,34.8097168,126.4006737,https://m.place.naver.com/restaurant/38522658/home
1083756722,망고루 체인본부,전남 목포시 평화로 38 1층,34.794657,126.4295908,https://m.place.naver.com/restaurant/1083756722/home
1283947890,유달산장,전남 목포시 유달로 119,34.7887477,126.3793982,https://m.place.naver.com/restaurant/1283947890/home
87403811,박태민과자점,전남 목포시 원산중앙로 7 진프라자 1f,34.8071288,126.3738887,https://m.place.naver.com/restaurant/87403811/home
1848357224,내안의 커피,전남 목포시 신흥로83번길 17 1층,34.8063036,126.4280748,https://m.place.naver.com/restaurant/1848357224/home
37397589,스타벅스 목포북항DT점,전남 목포시 고하대로 694,34.8086621,126.3732268,https://m.place.naver.com/restaurant/37397589/home
1509350693,어썸,전남 목포시 후광대로105번길 17-2 1층,34.8124708,126.4429566,https://m.place.naver.com/restaurant/1509350693/home
1993331998,낭만열차1953,전남 목포시 용당로263번길 8,34.8101916,126.3974095,https://m.place.naver.com/restaurant/1993331998/home
1435087828,카페인평광,전남 목포시 원형서로 46-1 양우비치팰리스 상가1층,34.7967482,126.4306777,https://m.place.naver.com/restaurant/1435087828/home
1888608512,쌔맨,전남 목포시 평화로61번길 10 1층,34.7968131,126.4313899,https://m.place.naver.com/restaurant/1888608512/home
1934615046,오늘의페이지,전남 목포시 동부로52번길 38-3,34.8098306,126.3961195,https://m.place.naver.com/restaurant/1934615046/home
1663927263,케이크벨라무르,전남 목포시 원형서로 46-1 1층 113호,34.7967567,126.4302748,https://m.place.naver.com/restaurant/1663927263/home
1440455899,케이커,전남 목포시 영산로59번길 32-1 1층,34.7909339,126.3836438,https://m.place.naver.com/restaurant/1440455899/home
1157242712,커피파나쉐 전망대점,전남 목포시 고하도안길 234,34.7778758,126.3591303,https://m.place.naver.com/restaurant/1157242712/home
1522603377,호텔목화 카페&베이커리,전남 목포시 유동로36번길 15 호텔목화카페,34.7849542,126.3824788,https://m.place.naver.com/restaurant/1522603377/home
1587398393,하얀목화 아이스크림 유달본점,전남 목포시 유동로 55 1층 하얀목화,34.7864974,126.3803644,https://m.place.naver.com/restaurant/1587398393/home
1552933416,파흐,전남 목포시 삼학로 386 2동 1층(용해동),34.8052786,126.4094165,https://m.place.naver.com/restaurant/1552933416/home
1556142868,티하우스클리프,전남 목포시 후광대로105번안길 33-7,34.8118521,126.4433045,https://m.place.naver.com/restaurant/1556142868/home
1903557049,빵집 오붓한생,전남 목포시 해안로237번길 24 1층,34.7875476,126.3859334,https://m.place.naver.com/restaurant/1903557049/home
1905076057,또야미,전남 목포시 영산로 648-24 라송센트럴 카운티5차 아파트 상가 103호,34.8210308,126.423819,https://m.place.naver.com/restaurant/1905076057/home
1770824382,니즈커피,전남 목포시 용해로59번길 15,34.8039212,126.3983257,https://m.place.naver.com/restaurant/1770824382/home
1940530613,카페희온,전남 목포시 용해로86번길 12-1 1층 카페희온,34.8027649,126.4019511,https://m.place.naver.com/restaurant/1940530613/home
1404945597,밀키샵 목포점,전남 목포시 미항로 87-1 1층,34.794815,126.430348,https://m.place.naver.com/restaurant/1404945597/home
1193719699,동굴카페씨크릿,전남 목포시 해안로237번길 30-3,34.7879975,126.3853642,https://m.place.naver.com/restaurant/1193719699/home
1015971169,포비츠커피,전남 목포시 비파로43번길 40 1층,34.8009589,126.4232613,https://m.place.naver.com/restaurant/1015971169/home
1040676216,유달샌드,전남 목포시 노적봉길 7,34.7899999,126.384742,https://m.place.naver.com/restaurant/1040676216/home
1658382449,카페버닝,전남 목포시 하당로 40 1층 카페버닝,34.7979911,126.4213145,https://m.place.naver.com/restaurant/1658382449/home
1524636107,프랭크커핀바 목포 평화광장점,전남 목포시 평화로 44 1층,34.794971,126.4302386,https://m.place.naver.com/restaurant/1524636107/home
1510129472,끼아라,전남 목포시 옥암로 168-6 1층,34.8132502,126.4236594,https://m.place.naver.com/restaurant/1510129472/home
1669116958,버터크림,전남 목포시 비파로43번길 14,34.802108,126.425666,https://m.place.naver.com/restaurant/1669116958/home
13125039,미추리빵 본점,전남 목포시 자유로82번길 2,34.7932348,126.3984754,https://m.place.naver.com/restaurant/13125039/home
1860511805,토브공작소,전남 목포시 복산길 52-1 토브공작소,34.807114,126.435299,https://m.place.naver.com/restaurant/1860511805/home
1160869507,더스톤,전남 목포시 미항로 71 1층 더스톤,34.7940806999999,126.4288082,https://m.place.naver.com/restaurant/1160869507/home
1149334085,달몬트,전남 목포시 해안로 79,34.7805564,126.3733289,https://m.place.naver.com/restaurant/1149334085/home
1163715721,오너리스 목포점,전남 목포시 미항로 87-1 1층 오너리스,34.794815,126.430348,https://m.place.naver.com/restaurant/1163715721/home
1444754474,아마빌레,"전남 목포시 산정로238번길 4-1 카페 아마빌레 1,2층",34.809042,126.3889349,https://m.place.naver.com/restaurant/1444754474/home
38511167,플로렌스&탕후루,전남 목포시 삼일로 52-4 플로렌스,34.7967984,126.3842864,https://m.place.naver.com/restaurant/38511167/home
1475748479,카페 명지,전남 목포시 마인계터로40번길 2-16 명지,34.7903936,126.3828513,https://m.place.naver.com/restaurant/1475748479/home
1486868804,롤앤베이크,전남 목포시 영산로40번길 3-2 1층,34.7864373,126.3832752,https://m.place.naver.com/restaurant/1486868804/home
1080128067,카페모퉁이,"전남 목포시 번영로 51 1,2층",34.8036731,126.4275517,https://m.place.naver.com/restaurant/1080128067/home
1772567388,CLAIRE,전남 목포시 호남로64번길 31 보해상가 1층,34.7915825,126.3847535,https://m.place.naver.com/restaurant/1772567388/home
1929334949,목포딸기모찌 본점,전남 목포시 번영로 167 1층,34.8112712,126.4196218,https://m.place.naver.com/restaurant/1929334949/home
19980157,투썸플레이스 목포하당점,전남 목포시 통일대로 66,34.7996073,126.431675,https://m.place.naver.com/restaurant/19980157/home
1611999380,요거트아이스크림의정석 하당점,전남 목포시 부흥로 69 102동 상가 103호,34.8031206,126.4287486,https://m.place.naver.com/restaurant/1611999380/home
1178457410,꾸움,"전남 목포시 해안로165번길 48-1 1, 2층",34.7864306,126.3814237,https://m.place.naver.com/restaurant/1178457410/home
1210076422,다온커피,전남 목포시 원산로145번길 12,34.8113047999999,126.3815094,https://m.place.naver.com/restaurant/1210076422/home
1876382239,파더스베이글 목포점,전남 목포시 백년대로 383 1층,34.8079373,126.428204,https://m.place.naver.com/restaurant/1876382239/home
1457978497,백야,전남 목포시 수문로 40-2 1층 백야,34.7930253,126.3820392,https://m.place.naver.com/restaurant/1457978497/home
38427392,산들소리찻집,전남 목포시 후광대로105번안길 2 산들소리찻집,34.8128632,126.4429347,https://m.place.naver.com/restaurant/38427392/home
1962642000,Cafe 리네아 하얀목화 유달2호점,전남 목포시 해안로165번길 41-1 1층,34.7859977,126.3812267,https://m.place.naver.com/restaurant/1962642000/home
1552026181,몽글푸딩,전남 목포시 영산로40번길 9 1층,34.7859932,126.3833009,https://m.place.naver.com/restaurant/1552026181/home
1261194481,위드베이크,전남 목포시 평화로 124 위드베이크,34.7987069,126.4378521,https://m.place.naver.com/restaurant/1261194481/home
1749309324,커피다옴,전남 목포시 포미로10번길 16-1 커피다옴,34.8164654,126.3989244,https://m.place.naver.com/restaurant/1749309324/home
1435477014,달꽃담은,전남 목포시 삼각로43번길 7-1 달꽃담은,34.8042931,126.4182109,https://m.place.naver.com/restaurant/1435477014/home
1205007714,스타벅스 목포터미널DT점,전남 목포시 영산로 495,34.8099409,126.4169261,https://m.place.naver.com/restaurant/1205007714/home
1014838237,라망,전남 목포시 남악1로42번길 1 1층,34.8092746,126.446125,https://m.place.naver.com/restaurant/1014838237/home
1989843578,소문난만두찐빵,전남 목포시 석현로 28 청호시장,34.8158559,126.4241409,https://m.place.naver.com/restaurant/1989843578/home
1805097605,프랭크커핀바 목포북항점,전남 목포시 원산로69번안길 2 1층,34.8075949,126.3738498,https://m.place.naver.com/restaurant/1805097605/home
1011842337,메이커,전남 목포시 하당로60번길 10-2 1층,34.7987709,126.4200863,https://m.place.naver.com/restaurant/1011842337/home
35221648,스타벅스 목포옥암점,전남 목포시 백년대로375번길 1,34.8074258,126.4272363,https://m.place.naver.com/restaurant/35221648/home
1296301403,부바브루어스,전남 목포시 양을로232번길 3-1 1F 부바브루어스,34.8114159,126.3955702,https://m.place.naver.com/restaurant/1296301403/home
1625338735,시그니처 커피 로스터리,전남 목포시 삼학로334번길 10,34.8000119,126.410014,https://m.place.naver.com/restaurant/1625338735/home
1201138609,매머드익스프레스 목포하당점,전남 목포시 비파로 96 1층 상가 113호,34.8068913,126.4249657,https://m.place.naver.com/restaurant/1201138609/home
1797316008,카페유달역,전남 목포시 영산로75번길 3-2,34.7896052,126.3846378,https://m.place.naver.com/restaurant/1797316008/home
1727614048,카페마일로 목포평화광장점,"전남 목포시 평화로83번길 16 1, 2층 101, 201호",34.7979562,126.4337048,https://m.place.naver.com/restaurant/1727614048/home
1208119153,아틀리에능소화,전남 목포시 해안로173번길 42,34.7859856,126.3823393,https://m.place.naver.com/restaurant/1208119153/home
1302788714,더뷰,전남 목포시 해양대학로 66-2 더뷰,34.7882957,126.3676277,https://m.place.naver.com/restaurant/1302788714/home
1992462991,천사카롱제과점,전남 목포시 비파로 52 2층,34.8033051,126.4269037,https://m.place.naver.com/restaurant/1992462991/home
1059845402,쿠레레,전남 목포시 해안로229번길 19 1층,34.7866997,126.3852179,https://m.place.naver.com/restaurant/1059845402/home
1163770818,온후,전남 목포시 산정로37번길 12 1층 카페 온후,34.7919337,126.3916394,https://m.place.naver.com/restaurant/1163770818/home
1872993316,카페 수무,"전남 목포시 유달로 224 1층, 옥상층",34.7945543,126.3747007,https://m.place.naver.com/restaurant/1872993316/home
915571826,스타벅스 목포하당점,전남 목포시 백년대로 293,34.803964,126.4197909,https://m.place.naver.com/restaurant/915571826/home
1280262029,WAVE,"전남 목포시 수문로 15-2 1층 웨이브 카페, 2층 웨이브 공방",34.7915858,126.3841851,https://m.place.naver.com/restaurant/1280262029/home
1532052136,그리핀,전남 목포시 원산로145번안길 6-1,34.811088,126.3826326,https://m.place.naver.com/restaurant/1532052136/home
1282441242,디저트39 목포평화광장점,전남 목포시 원형로 37-1,34.7986998,126.4319292,https://m.place.naver.com/restaurant/1282441242/home
1010995398,"담을꿈굿즈샵, 오월의하루공방카페",전남 목포시 영산로75번길 4-2 1층 담을꿈(구)오월의하루,34.7896588,126.3849523,https://m.place.naver.com/restaurant/1010995398/home
1897321059,성수동꿀꽈배기 목포점,전남 목포시 부흥로 32 하당초원아파트 상가 1동,34.8005371,126.4256606,https://m.place.naver.com/restaurant/1897321059/home
1785476929,메가MGC커피 목포평화광장점,전남 목포시 원형로 48 1층 메가커피,34.7991594,126.4312339,https://m.place.naver.com/restaurant/1785476929/home
1027299952,테이크목포,전남 목포시 영산로 15-1 1층,34.786887,126.3806382,https://m.place.naver.com/restaurant/1027299952/home
38290527,와플킹 목포점,전남 목포시 산정로186번길 1 1층,34.8050234,126.3911986,https://m.place.naver.com/restaurant/38290527/home
1726283558,평화다락방,전남 목포시 평화로 38-2,34.7945359,126.4293286,https://m.place.naver.com/restaurant/1726283558/home
1920318746,토브,전남 목포시 삼향천로 25 1층,34.8039428,126.434237,https://m.place.naver.com/restaurant/1920318746/home
1207632522,꿀비,전남 목포시 하당로34번길 5,34.7981971,126.4217099,https://m.place.naver.com/restaurant/1207632522/home
1709482285,카페판도라,전남 목포시 평화로43번길 11-1 1층,34.7961493,126.4293225,https://m.place.naver.com/restaurant/1709482285/home
1543336859,엔엠커피,전남 목포시 용해로 57-2 1층,34.8027665,126.3992028,https://m.place.naver.com/restaurant/1543336859/home
1178531821,매머드익스프레스 목포삼학점,전남 목포시 용당로 69 1층,34.7938393,126.4018428,https://m.place.naver.com/restaurant/1178531821/home
1587202799,아띠몽 목포종합버스터미널점,전남 목포시 영산로 525 목포종합버스터미널 1층,34.8127335,126.4175598,https://m.place.naver.com/restaurant/1587202799/home
31155679,어쩌면사무소,전남 목포시 소영길75번길 9,34.810156,126.3970903,https://m.place.naver.com/restaurant/31155679/home
1222202619,슬로멜,"전남 목포시 영산로40번길 5 , 1층(중앙동1가)",34.7862147,126.3837557,https://m.place.naver.com/restaurant/1222202619/home
32670485,떡이야 하당점,전남 목포시 신흥로 67 떡이야,34.804346,126.4276429,https://m.place.naver.com/restaurant/32670485/home
1232083071,메이비,전남 목포시 하당로60번길 15 1층,34.7995051,126.42049,https://m.place.naver.com/restaurant/1232083071/home
